date,age,gender,household_size,employment_status,covid_dangerous_for_me,likely_to_get_covid,trust_in_government_handling,important_to_improve_health,life_affected_by_covid,mask_policy,gathering_restriction,cancel_public_events,stay_home_requirement,public_information_campaign,testing_policy,contact_tracing,stringency_index,new_cases_smoothed,new_deaths_smoothed,reproduction_rate,hospital_patients,people_fully_vaccinated_per_hundred,avoid_crowded_areas,year,month,days_since_start,week_index,new_cases_smoothed_lag7,new_cases_smoothed_lag14,new_deaths_smoothed_lag7,new_deaths_smoothed_lag14,reproduction_rate_lag7,reproduction_rate_lag14,hospital_patients_lag7,hospital_patients_lag14,people_fully_vaccinated_per_hundred_lag7,people_fully_vaccinated_per_hundred_lag14,stringency_index_lag7,stringency_index_lag14,mask_policy_lag7,mask_policy_lag14,stay_home_requirement_lag7,stay_home_requirement_lag14,gathering_restriction_lag7,gathering_restriction_lag14,cancel_public_events_lag7,cancel_public_events_lag14,policy_x_cases,risk_x_trust
2021-06-18,67,Female,2,Not working,6,4,2,4,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,5,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,12
2021-06-18,30,Female,2,Unemployed,3,4,3,6,3,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,5,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,9
2021-06-18,71,Male,1,Part time employment,7,2,3,6,7,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,4,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,21
2021-06-18,81,Male,1,Retired,7,3,3,6,5,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,5,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,21
2021-06-18,73,Male,1,Part time employment,5,1,1,6,2,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,4,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,5
2021-06-18,44,Female,1,Full time employment,1,4,3,7,7,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,3,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,3
2021-06-18,81,Male,2,Retired,5,2,3,6,2,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,5,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,15
2021-06-18,81,Male,2,Retired,1,1,2,6,3,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,3,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,2
2021-06-18,66,Male,1,Not working,7,2,4,4,7,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,5,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,28
2021-06-18,76,Female,1,Retired,3,1,4,7,5,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,5,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,12
2021-06-18,79,Female,2,Retired,1,2,1,7,1,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,3,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,1
2021-06-18,77,Male,2,Retired,7,3,1,7,1,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,5,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,7
2021-06-18,76,Female,2,Retired,3,2,2,7,1,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,5,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,6
2021-06-18,68,Female,2,Retired,4,4,3,4,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,3,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,12
2021-06-18,81,Female,1,Retired,7,3,3,7,1,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,5,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,21
2021-06-18,76,Male,1,Retired,2,1,3,5,3,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,1,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,6
2021-06-18,59,Male,3,Unemployed,1,4,1,6,7,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,4,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,1
2021-06-18,73,Male,2,Full time employment,2,2,4,5,2,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,1,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,8
2021-06-18,65,Male,1,Retired,5,4,3,4,3,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,3,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,15
2021-06-18,59,Male,2,Not working,4,4,1,4,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,1,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,4
2021-06-18,79,Female,2,Retired,7,1,4,7,1,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,3,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,28
2021-06-18,74,Male,2,Retired,5,1,4,6,1,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,4,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,20
2021-06-18,71,Female,1,Retired,7,1,3,7,1,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,5,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,21
2021-06-18,73,Female,2,Retired,4,7,1,5,1,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,4,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,4
2021-06-18,81,Male,2,Part time employment,6,5,4,7,5,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,4,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,24
2021-06-18,70,Female,1,Part time employment,3,3,3,7,5,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,4,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,9
2021-06-18,71,Female,1,Retired,6,2,3,5,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,5,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,18
2021-06-18,40,Female,1,Not working,4,4,3,4,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,3,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,12
2021-06-18,36,Male,3,Not working,5,5,3,7,3,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,5,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,15
2021-06-18,75,Male,2,Retired,7,3,4,5,2,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,5,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,28
2021-06-18,78,Male,2,Full time employment,4,3,3,5,2,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,3,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,12
2021-06-18,69,Male,2,Part time employment,2,1,4,6,2,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,5,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,8
2021-06-18,71,Male,2,Retired,5,5,3,6,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,3,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,15
2021-06-18,76,Male,2,Retired,7,4,2,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,4,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,14
2021-06-18,79,Male,2,Retired,7,2,1,6,7,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,1,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,7
2021-06-18,70,Male,1,Retired,4,2,2,5,3,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,5,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,8
2021-06-18,72,Male,2,Retired,2,2,3,7,7,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,1,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,6
2021-06-18,72,Female,1,Unemployed,1,1,3,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,4,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,3
2021-06-18,76,Male,2,Retired,5,2,2,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,3,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,10
2021-06-18,80,Male,1,Retired,7,6,2,7,7,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,5,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,14
2021-06-18,73,Female,1,Retired,7,5,1,7,5,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,5,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,7
2021-06-18,68,Male,3,Retired,7,1,4,7,3,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,5,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,28
2021-06-18,69,Female,2,Retired,3,7,3,5,2,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,4,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,9
2021-06-18,79,Female,1,Retired,7,4,2,6,2,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,5,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,14
2021-06-18,80,Female,1,Retired,7,4,3,7,7,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,4,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,21
2021-06-18,68,Male,2,Retired,6,3,2,6,3,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,5,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,12
2021-06-18,75,Female,2,Retired,4,4,2,6,5,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,4,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,8
2021-06-18,67,Female,1,Retired,6,6,4,6,3,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,5,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,24
2021-06-18,68,Male,3,Retired,7,2,3,6,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,5,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,21
2021-06-18,82,Male,3,Retired,6,4,3,4,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,5,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,18
2021-06-18,67,Female,2,Retired,1,2,2,6,6,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,4,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,2
2021-06-18,80,Female,1,Retired,2,1,2,7,1,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,4,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,4
2021-06-18,68,Male,2,Retired,1,1,2,6,6,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,5,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,2
2021-06-18,75,Female,2,Retired,7,2,3,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,5,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,21
2021-06-18,66,Female,1,Part time employment,4,3,3,7,7,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,4,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,12
2021-06-18,66,Male,2,Retired,7,6,1,5,5,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,5,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,7
2021-06-18,75,Female,2,Retired,7,1,4,7,7,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,5,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,28
2021-06-18,65,Male,1,Part time employment,2,2,1,7,6,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,2,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,2
2021-06-18,66,Female,2,Retired,5,7,4,7,1,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,5,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,20
2021-06-18,73,Male,2,Retired,1,1,4,7,1,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,2,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,4
2021-06-18,72,Female,2,Retired,6,2,3,7,3,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,5,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,18
2021-06-18,77,Male,2,Retired,5,2,3,6,5,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,3,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,15
2021-06-18,75,Male,1,Unemployed,7,2,4,7,5,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,5,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,28
2021-06-18,70,Male,2,Retired,7,1,3,5,2,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,4,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,21
2021-06-18,77,Female,2,Retired,5,2,3,6,2,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,5,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,15
2021-06-18,59,Male,2,Full time employment,4,4,2,5,7,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,5,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,8
2021-06-18,78,Female,1,Not working,7,1,3,7,7,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,3,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,21
2021-06-18,75,Female,2,Retired,5,2,2,6,2,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,3,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,10
2021-06-18,66,Male,1,Full time employment,2,2,2,6,2,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,5,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,4
2021-06-18,72,Female,2,Retired,6,1,4,7,7,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,1,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,24
2021-06-18,78,Male,1,Retired,6,3,4,6,2,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,4,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,24
2021-06-18,62,Female,1,Not working,7,3,3,3,2,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,5,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,21
2021-06-18,68,Female,1,Retired,3,4,2,3,5,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,3,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,6
2021-06-18,67,Female,2,Retired,4,4,3,7,4,3.0,4.0,1.0,0.0,2.0,2.0,2.0,53.24,8.29,0.0,1.2,36.0,3.99,5,2021,6,443,64,51.0,12.43,0.0,0.0,1.02,1.15,15.0,17.0,2.69,2.18,53.24,71.76,3.0,3.0,0.0,2.0,4.0,4.0,1.0,2.0,441.35959999999994,12
